year,month,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,topic_51,topic_52,topic_53,topic_54,topic_55,topic_56,topic_57,topic_58,topic_59,topic_60,topic_61,topic_62,topic_63,topic_64,topic_65,topic_66,topic_67,topic_68,topic_69,topic_70,topic_71,topic_72,topic_73,topic_74,topic_75,topic_76,topic_77,topic_78,topic_79,topic_80,topic_81,topic_82,topic_83,topic_84,topic_85,topic_86,topic_87,topic_88,topic_89,topic_90,topic_91,topic_92,topic_93,topic_94,topic_95,topic_96,topic_97,topic_98,topic_99
2001,12,0.0,0.0,0.0,0.0,0.0,0.0,31.828292846679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.05305862426758,0.0,0.0,38.63633728027344,0.0,0.0,0.0,0.0,0.0,0.0,34.044734954833984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.494773864746094,0.0,0.0,53.482261657714844,0.0,0.0,0.0,0.0,0.0,0.0,31.843793869018555,0.0,0.0,50.74072265625,0.0,0.0,0.0,32.34251022338867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9584732055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.350522994995117,0.0,0.0,0.0,0.0,0.0,0.0,42.70146942138672,0.0,0.0,0.0,0.0,0.0,0.0,38.55490493774414,0.0,0.0,0.0,0.0,0.0,0.0,28.35750961303711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.696889877319336,0.0,0.0,63.18131637573242,0.0,0.0,0.0,0.0,0.0,0.0,30.079408645629883,0.0,0.0,47.18013381958008,0.0,0.0,0.0,31.5504207611084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.003021240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,2,0.0,0.0,0.0,0.0,0.0,0.0,32.92191696166992,0.0,31.44917869567871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.62501907348633,0.0,0.0,0.0,0.0,0.0,0.0,39.07308578491211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.652015686035156,0.0,0.0,0.0,0.0,0.0,0.0,32.42169952392578,0.0,0.0,34.150577545166016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.65885543823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.445709228515625,0.0,0.0,0.0,0.0,0.0,0.0,63.18159103393555,0.0,0.0,0.0,0.0,0.0,0.0
2002,3,0.0,0.0,0.0,0.0,28.59794807434082,0.0,0.0,42.385746002197266,44.14203643798828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.928279876708984,0.0,0.0,0.0,0.0,0.0,0.0,45.99300765991211,0.0,0.0,0.0,0.0,0.0,0.0,37.27408981323242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.83112335205078,0.0,0.0,0.0,0.0,0.0,0.0,28.900636672973633,0.0,0.0,50.137168884277344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.41268920898438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,4,0.0,0.0,0.0,0.0,0.0,0.0,37.517478942871094,55.327415466308594,59.785804748535156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.18846893310547,0.0,0.0,0.0,0.0,37.70301818847656,0.0,43.79499435424805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0547866821289,0.0,0.0,0.0,0.0,0.0,0.0,44.214542388916016,0.0,0.0,48.35638427734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.06326293945312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.989830017089844,40.986351013183594,0.0,0.0,0.0,0.0,31.057668685913086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.977535247802734,0.0,0.0,0.0,0.0,0.0,0.0,42.53529357910156,0.0,0.0,0.0,0.0,0.0,0.0,33.154388427734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.27589416503906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.57865524291992,0.0,0.0,0.0,35.819522857666016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.11380767822266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.852691650390625,39.064998626708984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5322151184082,0.0,0.0,0.0,0.0,0.0,0.0,40.81562042236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.3854751586914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.7388801574707,0.0,0.0,0.0,0.0,0.0,0.0,40.853763580322266,0.0,0.0,52.479984283447266,0.0,0.0,0.0,41.10955047607422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.1353988647461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.028156280517578,35.30596160888672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.61555862426758,0.0,0.0,0.0,0.0,0.0,0.0,38.272254943847656,0.0,0.0,0.0,0.0,0.0,0.0,56.47378158569336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.3934326171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2465705871582,0.0,39.242713928222656,0.0,0.0,0.0,33.091949462890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.57678985595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.67089080810547,31.686914443969727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.15222930908203,0.0,0.0,0.0,0.0,0.0,0.0,31.27303695678711,0.0,0.0,0.0,0.0,0.0,0.0,28.47603416442871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.074546813964844,0.0,0.0,57.173336029052734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.991973876953125,0.0,0.0,0.0,37.01853942871094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.49894714355469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9510498046875,57.72629928588867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.15153503417969,0.0,0.0,46.0073356628418,0.0,0.0,0.0,0.0,36.6713981628418,0.0,37.28175735473633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.53450775146484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.703575134277344,0.0,0.0,0.0,42.31755447387695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.45134735107422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.56315612792969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.31826400756836,0.0,0.0,47.00136184692383,0.0,0.0,0.0,0.0,40.57575988769531,0.0,51.769569396972656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.03651809692383,0.0,68.84870910644531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.1507568359375,0.0,0.0,0.0,46.828094482421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.51689529418945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.00821304321289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.582088470458984,0.0,0.0,46.59832000732422,0.0,0.0,0.0,0.0,0.0,0.0,34.275638580322266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.37350845336914,0.0,0.0,0.0,0.0,0.0,0.0,34.93840408325195,0.0,0.0,38.82963562011719,0.0,0.0,0.0,35.8701171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.443634033203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.022029876708984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4333438873291,49.807167053222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.93876266479492,0.0,0.0,39.67837905883789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.635047912597656,0.0,0.0,0.0,0.0,0.0,0.0,33.726905822753906,0.0,0.0,54.74026107788086,0.0,0.0,0.0,35.267215728759766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.824542999267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.83728790283203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.117942810058594,60.29513168334961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3453254699707,0.0,0.0,38.40594482421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8433837890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.24140930175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4730339050293,0.0,0.0,0.0,34.812931060791016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6901969909668,0.0,0.0,30.273502349853516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.20131301879883,94.81843566894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.29328536987305,0.0,0.0,31.91098403930664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.83790969848633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8556022644043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.99677658081055,0.0,26.06902313232422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.274967193603516,0.0,0.0,27.18466567993164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.94121551513672,109.85235595703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.99032592773438,0.0,0.0,32.194942474365234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.63147735595703,0.0,0.0,0.0,0.0,0.0,35.1400260925293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.97003173828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.943593978881836,0.0,41.73609924316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.817291259765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.26573944091797,84.23174285888672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.45344543457031,0.0,0.0,39.43355178833008,0.0,0.0,0.0,0.0,0.0,0.0,38.111629486083984,0.0,0.0,0.0,0.0,0.0,0.0,29.215574264526367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.53976440429688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.80230712890625,0.0,30.165414810180664,0.0,29.453989028930664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.76288986206055,55.86571502685547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.33721923828125,0.0,0.0,35.48325729370117,0.0,0.0,0.0,0.0,0.0,0.0,34.935386657714844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.829959869384766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.39144515991211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.095272064208984,0.0,0.0,0.0,32.801795959472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.447452545166016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.85342025756836,41.021995544433594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.75697708129883,0.0,0.0,41.857521057128906,0.0,0.0,0.0,0.0,0.0,0.0,36.21282196044922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.091041564941406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.54058074951172,0.0,29.379772186279297,0.0,37.76520919799805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.338531494140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.16738510131836,41.75544357299805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.09732437133789,0.0,0.0,38.252628326416016,0.0,0.0,0.0,0.0,0.0,0.0,40.328269958496094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6529655456543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.67512893676758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.9113998413086,0.0,0.0,0.0,0.0,0.0,0.0,37.69692611694336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.70586013793945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.41476058959961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.36412811279297,0.0,0.0,45.11929702758789,0.0,0.0,0.0,0.0,0.0,0.0,46.352115631103516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.93976593017578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.69263458251953,0.0,52.049842834472656,0.0,0.0,0.0,52.46549606323242,0.0,0.0,35.84450912475586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.249603271484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.20770263671875,51.22599411010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.28806686401367,0.0,0.0,49.41648864746094,0.0,0.0,0.0,0.0,36.84419250488281,0.0,49.2021484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.14284896850586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.41505813598633,0.0,0.0,0.0,43.2205696105957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.593441009521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.96439743041992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.15100860595703,0.0,0.0,43.562129974365234,0.0,0.0,0.0,0.0,51.400089263916016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.546295166015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.9549674987793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.315223693847656,0.0,0.0,0.0,47.483219146728516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1950569152832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.025516510009766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.25830841064453,49.567901611328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.14127731323242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.58610534667969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.56591033935547,36.09429931640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.1934700012207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.97638702392578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.18375778198242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.10283660888672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.3431282043457,43.238285064697266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.650699615478516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.86148834228516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.29562759399414,0.0,0.0,72.9206314086914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.62877655029297,0.0,0.0,0.0,35.21569061279297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.419639587402344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.119873046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.70043182373047,46.083457946777344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.077903747558594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.21468734741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.778133392333984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.059730529785156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.010128021240234,0.0,33.21456527709961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.036136627197266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.06145477294922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.48101234436035,39.96968078613281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.90032958984375,0.0,0.0,31.003936767578125,0.0,0.0,0.0,0.0,37.86570358276367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5334587097168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.28854751586914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.814823150634766,0.0,0.0,0.0,64.04978942871094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.37036895751953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.876163482666016,49.8095588684082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.59894561767578,0.0,0.0,39.41498947143555,0.0,0.0,0.0,0.0,73.22773742675781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.553070068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.33185577392578,0.0,0.0,63.585487365722656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.16096496582031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.11225509643555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,4,0.0,0.0,0.0,0.0,0.0,0.0,35.17485427856445,53.48200225830078,61.64087677001953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.82490539550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5570068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.31314468383789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.46737670898438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.04710388183594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.42863082885742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6095085144043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1573600769043,47.188568115234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.056026458740234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.49509811401367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.34376525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.877532958984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.09290313720703,0.0,35.72611618041992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.82999610900879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.55079650878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
